ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,kwh_geladeira,qtd_chuveiro_eletrico,kwh_chuveiro_eletrico,qtd_ventilador,kwh_ventilador
58304,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58305,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58306,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58313,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58318,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58319,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58322,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58323,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58326,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58328,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58329,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58331,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58333,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58335,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58337,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58339,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58340,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58341,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58342,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58343,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58346,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58350,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58351,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58352,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58362,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58363,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58365,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58366,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58367,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58368,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58369,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58374,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58381,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58385,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58389,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58390,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58391,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58399,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58407,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58412,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58415,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58420,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58425,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58434,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58437,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58438,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58440,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58447,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58452,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58461,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58474,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58475,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58478,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58479,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58480,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58482,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58484,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58490,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58494,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58495,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58497,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58501,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58502,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58507,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58517,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58520,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58521,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58522,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58527,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58529,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58533,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58536,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58540,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58545,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58548,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58549,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58552,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58555,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58564,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58566,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58568,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58573,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58575,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58579,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58590,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58593,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58594,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58596,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58598,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58603,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58606,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58607,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58608,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58609,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58610,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58611,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58612,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58613,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58616,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58620,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58621,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58624,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58625,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58628,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58631,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58634,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58635,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58636,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58642,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58643,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58645,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58646,Nordeste,MA,Bacabal,0.0,0.0,0.0,0.0,0.0,0.0
58647,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58650,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58659,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58660,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58661,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58662,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58663,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58664,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58666,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58670,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58671,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58672,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58673,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58677,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58678,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58682,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58685,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58687,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58696,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58701,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58702,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58708,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58711,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58715,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58716,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58717,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58718,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58724,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58727,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58731,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58732,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58734,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58741,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58742,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58743,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58746,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58749,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58753,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58755,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58765,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58766,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58769,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58770,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58777,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58779,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58784,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58786,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58795,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58796,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58801,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58802,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58803,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58804,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58806,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58813,Nordeste,BA,Juazeiro,0.0,0.0,0.0,0.0,0.0,0.0
58821,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58824,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58825,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58830,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58832,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58833,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58834,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58836,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58837,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58842,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58847,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58849,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58850,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58851,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58853,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58854,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58856,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58875,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58876,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58877,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58879,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58886,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58887,Nordeste,MA,Imperatriz,0.0,0.0,0.0,0.0,0.0,0.0
58895,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58898,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58899,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58906,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58909,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58913,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58920,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58924,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58927,Nordeste,PE,Petrolina,0.0,0.0,0.0,0.0,0.0,0.0
58934,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58939,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58941,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58942,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58946,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58957,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58966,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58967,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58969,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58971,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58972,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58976,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58983,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58984,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58986,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58987,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58988,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
58989,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
58990,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
58998,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59000,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59001,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59002,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59013,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59014,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59015,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59022,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
59023,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59024,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59027,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59028,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59029,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59030,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59031,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59032,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
59033,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
59034,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
59041,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59046,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59050,Nordeste,MA,São Luís,0.0,0.0,0.0,0.0,0.0,0.0
59053,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59060,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59061,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59062,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59071,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59074,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59085,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59087,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59088,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59089,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59095,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59099,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59102,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59105,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59106,Norte,RO,Porto Velho,0.0,0.0,0.0,0.0,0.0,0.0
59107,Norte,RO,Porto Velho,0.0,0.0,0.0,0.0,0.0,0.0
59110,Norte,RO,Porto Velho,0.0,0.0,0.0,0.0,0.0,0.0
59120,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59122,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59126,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59127,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59135,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59136,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59141,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59142,Norte,AC,Cruzeiro do Sul,0.0,0.0,0.0,0.0,0.0,0.0
59144,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59145,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59149,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59155,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59167,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59173,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59179,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59184,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59185,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59187,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59191,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59198,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59202,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59204,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59208,Norte,RO,Porto Velho,0.0,0.0,0.0,0.0,0.0,0.0
59209,Norte,RO,Porto Velho,0.0,0.0,0.0,0.0,0.0,0.0
59223,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59228,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59229,Nordeste,PE,Serra Talhada,0.0,0.0,0.0,0.0,0.0,0.0
59231,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59232,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59233,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59234,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59238,Norte,RO,Porto Velho,0.0,0.0,0.0,0.0,0.0,0.0
59239,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59242,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59245,Norte,RO,Porto Velho,0.0,0.0,0.0,0.0,0.0,0.0
59248,Norte,RO,Porto Velho,0.0,0.0,0.0,0.0,0.0,0.0
59249,Norte,RO,Porto Velho,0.0,0.0,0.0,0.0,0.0,0.0
59255,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59256,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59257,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59259,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59261,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59263,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59265,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59269,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59271,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59274,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59282,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59285,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59286,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59290,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59292,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59294,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59295,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59296,Norte,AC,Rio Branco,0.0,0.0,0.0,0.0,0.0,0.0
59301,Nordeste,PE,Olinda,0.0,0.0,0.0,0.0,0.0,0.0
59302,Nordeste,PE,Olinda,0.0,0.0,0.0,0.0,0.0,0.0
59305,Nordeste,PE,Olinda,0.0,0.0,0.0,0.0,0.0,0.0
59308,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59309,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59310,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59311,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59312,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59314,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59315,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59316,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59317,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59318,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59319,Nordeste,PE,Olinda,0.0,0.0,0.0,0.0,0.0,0.0
59321,Nordeste,PE,Olinda,0.0,0.0,0.0,0.0,0.0,0.0
59325,Nordeste,PE,Caruaru,0.0,0.0,0.0,0.0,0.0,0.0
59327,Nordeste,PE,Olinda,0.0,0.0,0.0,0.0,0.0,0.0
59328,Nordeste,PE,Olinda,0.0,0.0,0.0,0.0,0.0,0.0
59330,Nordeste,PE,Olinda,0.0,0.0,0.0,0.0,0.0,0.0
