entrevista,regiao,uf,municipio,uso_horario_pico,horas_alto_consumo,consumo_total_kwh_mes,valor_estimado_conta_reais,produtos_maior_consumo,categoria_maior_consumo,quantidade_equipamentos,tipo_imovel
72001,Sul,RS,Porto Alegre,True,1.3,698.72,524.04,Chuveiro Elétrico|Forno Elétrico|Cafeteira Elétrica,Eletrodomésticos,17,Apartamento
72002,Sul,RS,Porto Alegre,True,10.5,934.06,700.54,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,27,Apartamento
72003,Centro-Oeste,MS,Dourados,False,10.7,199.72,149.79,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,22,Apartamento
72004,Sul,RS,Porto Alegre,False,3.1,393.35,295.01,Secador de Cabelo|Chuveiro Elétrico|Lâmpada Incandescente,Eletrodomésticos,16,Casa
72005,Centro-Oeste,MS,Dourados,True,3.8,246.09,184.57,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,17,Casa
72006,Sul,RS,Porto Alegre,True,10.2,525.53,394.15,Chuveiro Elétrico|Cafeteira Elétrica|TV,Eletrodomésticos,16,Casa
72007,Sul,RS,Porto Alegre,True,1.3,206.82,155.12,Chuveiro Elétrico|Ventilador de Teto|Geladeira,Eletrodomésticos,15,Apartamento
72008,Sul,RS,Porto Alegre,True,2.0,236.05,177.04,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,14,Apartamento
72009,Sul,RS,Porto Alegre,False,5.5,292.42,219.32,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,15,Casa
72010,Centro-Oeste,MS,Dourados,True,7.6,320.84,240.63,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,20,Comercio
72011,Centro-Oeste,MS,Dourados,False,11.4,399.44,299.58,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,15,Apartamento
72012,Sul,RS,Porto Alegre,True,3.6,258.42,193.82,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,16,Apartamento
72013,Sul,RS,Porto Alegre,False,6.2,250.53,187.9,Lâmpada Incandescente|Chuveiro Elétrico|Geladeira,Iluminação,14,Apartamento
72014,Sul,RS,Porto Alegre,False,3.0,616.89,462.67,Chuveiro Elétrico|Lâmpada Incandescente|Secador de Cabelo,Eletrodomésticos,15,Casa
72015,Sul,RS,Porto Alegre,False,9.2,293.04,219.78,Chuveiro Elétrico|Ventilador|Geladeira,Eletrodomésticos,16,Comercio
72016,Sul,RS,Porto Alegre,True,6.4,223.52,167.64,Lâmpada Incandescente|Geladeira|Chuveiro Elétrico,Iluminação,12,Apartamento
72017,Centro-Oeste,MS,Dourados,True,9.5,357.08,267.81,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,19,Casa
72018,Centro-Oeste,MS,Dourados,True,3.0,222.93,167.2,Chuveiro Elétrico|Ferro de Passar|Geladeira,Eletrodomésticos,21,Comercio
72019,Sul,RS,Porto Alegre,False,3.1,450.61,337.96,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,15,Apartamento
72020,Centro-Oeste,MS,Dourados,True,6.3,336.08,252.06,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,18,Casa
72021,Sul,RS,Porto Alegre,False,3.5,201.47,151.1,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,11,Comercio
72022,Sul,RS,Porto Alegre,True,1.8,289.38,217.04,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,14,Comercio
72023,Centro-Oeste,MS,Dourados,False,4.5,252.2,189.15,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,18,Apartamento
72024,Centro-Oeste,MS,Dourados,False,12.0,397.77,298.33,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,16,Casa
72025,Sudeste,SP,Campinas,False,9.9,186.19,139.64,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,14,Casa
72026,Sudeste,SP,Campinas,False,6.7,160.64,120.48,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,13,Casa
72027,Sudeste,SP,Campinas,False,8.3,191.64,143.73,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,12,Apartamento
72028,Sudeste,SP,Campinas,False,1.9,95.48,71.61,Geladeira|Chuveiro Elétrico|Notebook,Refrigeração,14,Casa
72029,Sudeste,SP,Campinas,True,1.6,300.02,225.02,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,26,Apartamento
72030,Sudeste,SP,Campinas,True,0.9,200.0,150.0,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,16,Comercio
72031,Sudeste,SP,Campinas,False,10.1,108.66,81.5,Geladeira|Chuveiro Elétrico|TV,Refrigeração,19,Apartamento
72032,Sudeste,SP,Campinas,False,4.4,198.59,148.94,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,14,Casa
72033,Sudeste,SP,Campinas,True,8.9,276.77,207.58,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,28,Apartamento
72034,Sudeste,SP,Campinas,True,2.2,190.34,142.76,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,14,Casa
72035,Sudeste,SP,Campinas,True,8.9,189.04,141.78,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,11,Casa
72036,Sul,RS,Porto Alegre,True,2.0,204.19,153.14,Lâmpada Incandescente|Geladeira|Ventilador,Iluminação,12,Casa
72037,Sul,RS,Porto Alegre,True,3.6,379.67,284.75,Liquidificador|Chuveiro Elétrico|Lâmpada Incandescente,Eletrodomésticos,13,Casa
72038,Centro-Oeste,MS,Dourados,True,5.0,228.05,171.04,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,15,Casa
72039,Sudeste,SP,Campinas,False,8.7,117.99,88.49,Geladeira|Chuveiro Elétrico|TV,Refrigeração,14,Casa
72040,Sudeste,SP,Campinas,False,0.8,399.55,299.66,Chuveiro Elétrico|Ferro de Passar|TV,Eletrodomésticos,26,Casa
72041,Sul,RS,Porto Alegre,False,11.4,162.44,121.83,TV|Geladeira|Ventilador de Teto,Tecnologia,22,Casa
72043,Sul,RS,Porto Alegre,False,9.1,206.57,154.93,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,19,Apartamento
72044,Sul,RS,Porto Alegre,False,8.2,196.31,147.23,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,29,Casa
72045,Sul,RS,Porto Alegre,False,5.8,526.37,394.78,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,27,Apartamento
72046,Sul,RS,Porto Alegre,False,1.6,1020.31,765.23,Ar-condicionado|Ar-condicionado Split|Fogão Elétrico,Climatização,30,Comercio
72047,Sul,RS,Porto Alegre,False,5.5,451.94,338.96,Chuveiro Elétrico|Ventilador|TV,Eletrodomésticos,29,Apartamento
72048,Sul,RS,Porto Alegre,False,10.3,384.16,288.12,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,28,Casa
72049,Sul,RS,Porto Alegre,False,9.6,137.59,103.19,Geladeira|TV|Chuveiro Elétrico,Refrigeração,12,Apartamento
72050,Sul,RS,Porto Alegre,False,5.7,405.64,304.23,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,46,Casa
72051,Sul,RS,Porto Alegre,True,10.1,349.39,262.04,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,13,Casa
72052,Sul,RS,Porto Alegre,False,3.6,1492.26,1119.2,Ar-condicionado|Ar-condicionado Split|TV,Climatização,52,Apartamento
72053,Centro-Oeste,MS,Dourados,True,7.1,236.9,177.68,Chuveiro Elétrico|Ferro de Passar|Geladeira,Eletrodomésticos,19,Casa
72054,Sul,RS,Porto Alegre,True,4.4,154.7,116.02,TV|Geladeira|Chuveiro Elétrico,Tecnologia,19,Apartamento
72055,Sudeste,MG,Uberlândia,True,6.6,165.75,124.31,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,15,Comercio
72056,Sudeste,MG,Uberlândia,False,10.5,452.55,339.41,Chuveiro Elétrico|TV|Geladeira,Eletrodomésticos,14,Casa
72057,Sudeste,MG,Uberlândia,True,2.7,532.0,399.0,Chuveiro Elétrico|TV|Bebedouro,Eletrodomésticos,33,Comercio
72058,Sudeste,MG,Uberlândia,False,10.7,324.04,243.03,Bebedouro|Geladeira|Ventilador,Refrigeração,48,Comercio
72061,Sul,SC,Florianópolis,True,2.9,138.09,103.57,Chuveiro Elétrico|Geladeira|Forno Elétrico,Eletrodomésticos,15,Comercio
72062,Sul,SC,Florianópolis,True,1.3,173.07,129.8,Chuveiro Elétrico|Geladeira|Fogão Elétrico,Eletrodomésticos,18,Comercio
72063,Sul,SC,Florianópolis,False,2.1,289.51,217.13,Chuveiro Elétrico|Geladeira|Secador de Cabelo,Eletrodomésticos,19,Comercio
72064,Sul,SC,Florianópolis,False,3.6,140.21,105.16,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,11,Comercio
72065,Sul,SC,Florianópolis,False,0.1,307.24,230.43,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,17,Casa
72066,Sul,SC,Florianópolis,False,9.1,106.19,79.64,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,13,Casa
72067,Sul,SC,Florianópolis,True,11.2,157.29,117.97,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,14,Apartamento
72068,Sul,SC,Florianópolis,False,0.6,222.4,166.8,Chuveiro Elétrico|Computador Desktop|Geladeira,Eletrodomésticos,23,Casa
72069,Sul,SC,Florianópolis,True,9.8,125.49,94.12,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,20,Comercio
72070,Sul,SC,Florianópolis,True,3.4,126.84,95.13,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,13,Casa
72071,Centro-Oeste,MS,Dourados,True,4.3,241.64,181.23,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,14,Casa
72076,Centro-Oeste,MS,Campo Grande,True,4.1,307.7,230.77,Chuveiro Elétrico|Computador Desktop|Ferro de Passar,Eletrodomésticos,21,Apartamento
72077,Centro-Oeste,MS,Campo Grande,True,11.3,704.39,528.29,Lava-louças|Geladeira|TV,Eletrodomésticos,14,Casa
72079,Centro-Oeste,MS,Campo Grande,True,11.9,104.55,78.41,TV|Chuveiro Elétrico|Secador de Cabelo,Tecnologia,9,Comercio
72080,Centro-Oeste,MS,Campo Grande,False,2.2,106.14,79.6,Geladeira|Chuveiro Elétrico|TV,Refrigeração,11,Casa
72081,Centro-Oeste,MS,Campo Grande,False,11.0,57.5,43.12,Geladeira|Chuveiro Elétrico|Liquidificador,Refrigeração,10,Apartamento
72082,Centro-Oeste,MS,Campo Grande,False,0.0,162.62,121.96,Geladeira|Freezer|TV,Refrigeração,15,Casa
72084,Centro-Oeste,MS,Campo Grande,True,2.9,82.59,61.94,Geladeira|Chuveiro Elétrico|TV,Refrigeração,11,Comercio
72085,Centro-Oeste,MS,Campo Grande,False,10.8,253.58,190.18,Fogão Elétrico|Geladeira|TV,Eletrodomésticos,12,Casa
72086,Centro-Oeste,MS,Campo Grande,True,7.5,86.17,64.63,Geladeira|TV|Micro-ondas,Refrigeração,10,Comercio
72087,Centro-Oeste,MS,Campo Grande,True,9.6,117.22,87.92,Geladeira|Freezer|Chuveiro Elétrico,Refrigeração,11,Apartamento
72088,Centro-Oeste,MS,Campo Grande,True,0.3,8.6,6.45,Chuveiro Elétrico|Lâmpada Incandescente|N/A,Eletrodomésticos,3,Casa
72089,Centro-Oeste,MS,Campo Grande,True,7.8,122.99,92.24,Chuveiro Elétrico|TV|Ventilador,Eletrodomésticos,9,Comercio
72090,Centro-Oeste,MS,Campo Grande,True,7.3,144.7,108.52,TV|Geladeira|Chuveiro Elétrico,Tecnologia,29,Apartamento
72091,Centro-Oeste,MS,Campo Grande,False,7.1,25.96,19.47,TV|Lava-louças|Lâmpada Fluorescente,Tecnologia,9,Apartamento
72092,Centro-Oeste,MS,Campo Grande,True,6.9,177.2,132.9,Fogão Elétrico|Chuveiro Elétrico|Lâmpada Fluorescente,Eletrodomésticos,13,Apartamento
72093,Centro-Oeste,MS,Campo Grande,True,11.1,88.79,66.59,Geladeira|Computador Desktop|Chuveiro Elétrico,Refrigeração,15,Casa
72094,Centro-Oeste,MS,Campo Grande,True,10.9,16.3,12.23,Fogão Elétrico|Chuveiro Elétrico|Lâmpada LED,Eletrodomésticos,9,Comercio
72095,Centro-Oeste,MS,Campo Grande,True,5.5,108.27,81.2,Geladeira|Freezer|TV,Refrigeração,8,Apartamento
72096,Centro-Oeste,MS,Campo Grande,False,5.6,53.25,39.94,Geladeira|Chuveiro Elétrico|TV,Refrigeração,6,Apartamento
72097,Centro-Oeste,MS,Campo Grande,False,8.2,51.35,38.51,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,6,Casa
72098,Centro-Oeste,MS,Campo Grande,False,1.8,123.52,92.64,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,12,Casa
72099,Centro-Oeste,MS,Campo Grande,True,6.8,196.4,147.3,Bebedouro|Geladeira|Freezer,Refrigeração,21,Casa
72100,Sudeste,SP,Campinas,False,7.7,229.74,172.3,Air Fryer|Geladeira|Chuveiro Elétrico,Eletrodomésticos,19,Casa
72101,Sudeste,SP,Campinas,False,7.4,272.94,204.7,Chuveiro Elétrico|TV|Geladeira,Eletrodomésticos,18,Casa
72102,Sudeste,SP,Campinas,True,1.6,191.0,143.25,Air Fryer|Chuveiro Elétrico|Geladeira,Eletrodomésticos,17,Apartamento
72103,Centro-Oeste,MS,Dourados,True,10.6,415.57,311.68,Chuveiro Elétrico|Ar-condicionado|Ar-condicionado Split,Eletrodomésticos,26,Casa
72104,Centro-Oeste,MS,Dourados,True,4.0,147.55,110.66,Geladeira|Chuveiro Elétrico|Ferro de Passar,Refrigeração,18,Apartamento
72105,Centro-Oeste,MS,Dourados,False,3.7,278.16,208.62,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,14,Casa
72106,Centro-Oeste,MS,Dourados,True,6.2,236.9,177.68,Chuveiro Elétrico|Ferro de Passar|Geladeira,Eletrodomésticos,18,Casa
72107,Centro-Oeste,MS,Dourados,False,11.8,155.31,116.48,Geladeira|Ferro de Passar|Chuveiro Elétrico,Refrigeração,18,Casa
72108,Sul,RS,Porto Alegre,True,0.5,274.43,205.82,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,13,Apartamento
72109,Sul,RS,Porto Alegre,False,4.0,638.6,478.95,Chuveiro Elétrico|Secador de Cabelo|Lâmpada Incandescente,Eletrodomésticos,15,Casa
72110,Sul,RS,Porto Alegre,False,3.6,193.11,144.83,Lâmpada Incandescente|Geladeira|TV,Iluminação,12,Comercio
72111,Sul,RS,Porto Alegre,True,0.1,343.14,257.36,Chuveiro Elétrico|Lâmpada Incandescente|Ventilador,Eletrodomésticos,15,Casa
72112,Centro-Oeste,DF,Brasília,True,1.8,76.55,57.41,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,6,Casa
72113,Centro-Oeste,DF,Brasília,True,0.7,75.99,56.99,Geladeira|Chuveiro Elétrico|Lâmpada LED,Refrigeração,7,Apartamento
72115,Centro-Oeste,DF,Brasília,True,0.6,74.3,55.72,Geladeira|Chuveiro Elétrico|Lâmpada LED,Refrigeração,6,Apartamento
72117,Centro-Oeste,DF,Brasília,False,4.4,33.25,24.94,Chuveiro Elétrico|Micro-ondas|Lâmpada Fluorescente,Eletrodomésticos,6,Apartamento
72118,Centro-Oeste,DF,Brasília,False,6.8,62.26,46.7,Chuveiro Elétrico|Micro-ondas|Lâmpada LED,Eletrodomésticos,6,Apartamento
72119,Sul,RS,Porto Alegre,True,8.2,333.81,250.36,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,14,Casa
72120,Sudeste,SP,Campinas,False,3.8,236.34,177.26,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,16,Apartamento
72121,Centro-Oeste,MS,Dourados,True,4.8,552.08,414.06,Chuveiro Elétrico|Ar-condicionado|Ar-condicionado Split,Eletrodomésticos,15,Casa
72122,Centro-Oeste,MS,Dourados,False,7.4,161.59,121.19,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,16,Casa
72123,Centro-Oeste,MS,Dourados,False,9.2,192.35,144.26,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,20,Casa
72124,Centro-Oeste,MS,Dourados,True,5.9,341.2,255.9,Chuveiro Elétrico|Ar-condicionado|Ar-condicionado Split,Eletrodomésticos,19,Comercio
72125,Centro-Oeste,MS,Dourados,True,4.3,300.51,225.38,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,20,Apartamento
72127,Centro-Oeste,MS,Campo Grande,True,7.1,155.74,116.8,Geladeira|Freezer|Chuveiro Elétrico,Refrigeração,18,Casa
72128,Centro-Oeste,MS,Campo Grande,False,2.4,94.23,70.67,Geladeira|Ventilador|TV,Refrigeração,12,Comercio
72129,Centro-Oeste,MS,Campo Grande,False,6.8,383.54,287.66,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,20,Apartamento
72130,Centro-Oeste,MS,Campo Grande,True,11.5,726.28,544.71,Chuveiro Elétrico|Freezer|Ventilador,Eletrodomésticos,36,Apartamento
72131,Centro-Oeste,MS,Campo Grande,False,10.7,331.31,248.48,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,15,Casa
72132,Centro-Oeste,MS,Campo Grande,True,1.0,951.41,713.56,Chuveiro Elétrico|Ventilador de Teto|Ar-condicionado,Eletrodomésticos,41,Casa
72133,Sudeste,SP,Itanhaém,False,6.8,51.34,38.51,Frigobar|Ventilador|Micro-ondas,Refrigeração,9,Comercio
72134,Sudeste,SP,Santos,False,0.2,100.75,75.56,Geladeira|Chuveiro Elétrico|TV,Refrigeração,6,Casa
72135,Sudeste,SP,Ribeirão Preto,False,0.8,93.3,69.97,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,23,Casa
72136,Sudeste,SP,Santo André,True,11.4,132.73,99.55,Geladeira|Chuveiro Elétrico|Liquidificador,Refrigeração,16,Apartamento
72137,Sudeste,SP,Santo André,True,5.7,178.85,134.14,Geladeira|Chuveiro Elétrico|Freezer,Refrigeração,19,Comercio
72138,Sudeste,SP,Santo André,False,8.4,215.24,161.43,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,20,Apartamento
72139,Sudeste,SP,Santo André,True,9.3,210.01,157.51,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,16,Casa
72140,Sudeste,SP,Santo André,True,3.3,161.95,121.46,Geladeira|Chuveiro Elétrico|Freezer,Refrigeração,14,Casa
72141,Sudeste,SP,Santo André,True,7.5,136.62,102.46,Geladeira|Chuveiro Elétrico|Freezer,Refrigeração,11,Apartamento
72142,Sudeste,SP,Santo André,True,0.3,209.24,156.93,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,15,Apartamento
72143,Sudeste,SP,Santo André,False,4.2,216.66,162.5,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,14,Casa
72144,Sudeste,SP,Santo André,True,5.2,60.93,45.7,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,8,Casa
72145,Centro-Oeste,MS,Dourados,False,5.2,278.34,208.76,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,20,Apartamento
72146,Centro-Oeste,MS,Dourados,True,0.1,266.94,200.2,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,18,Casa
72147,Centro-Oeste,MS,Dourados,True,1.7,269.02,201.76,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,17,Comercio
72148,Centro-Oeste,DF,Brasília,True,0.1,125.4,94.05,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,6,Comercio
72149,Centro-Oeste,DF,Brasília,False,5.1,100.26,75.2,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,9,Casa
72150,Centro-Oeste,DF,Brasília,True,8.0,63.32,47.49,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,7,Comercio
72151,Centro-Oeste,DF,Brasília,True,0.2,45.7,34.28,Chuveiro Elétrico|Lâmpada Fluorescente|Lâmpada LED,Eletrodomésticos,5,Casa
72152,Centro-Oeste,DF,Brasília,True,1.2,18.0,13.5,Chuveiro Elétrico|Lâmpada Incandescente|Lâmpada Fluorescente,Eletrodomésticos,7,Comercio
72153,Centro-Oeste,DF,Brasília,True,2.7,72.1,54.08,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,7,Apartamento
72154,Centro-Oeste,DF,Brasília,False,11.4,99.82,74.86,Geladeira|Chuveiro Elétrico|Ferro de Passar,Refrigeração,9,Casa
72156,Centro-Oeste,DF,Brasília,False,9.7,98.88,74.16,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,8,Casa
72157,Centro-Oeste,DF,Brasília,True,7.4,138.4,103.8,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,7,Casa
72158,Sudeste,SP,Ribeirão Preto,False,2.1,185.08,138.81,Chuveiro Elétrico|Geladeira|Ventilador de Teto,Eletrodomésticos,25,Casa
72159,Sudeste,SP,Ribeirão Preto,True,1.2,148.36,111.27,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,17,Apartamento
72160,Sudeste,SP,Ribeirão Preto,True,1.5,487.18,365.38,Chuveiro Elétrico|Bebedouro|Ferro de Passar,Eletrodomésticos,39,Casa
72161,Sudeste,SP,Ribeirão Preto,True,2.1,104.86,78.64,Geladeira|Chuveiro Elétrico|Ventilador,Refrigeração,20,Comercio
72162,Sudeste,SP,Ribeirão Preto,False,8.1,293.08,219.81,Chuveiro Elétrico|Bebedouro|Ventilador de Teto,Eletrodomésticos,22,Comercio
72163,Sudeste,SP,Ribeirão Preto,False,9.2,113.15,84.86,Geladeira|Chuveiro Elétrico|Secador de Cabelo,Refrigeração,19,Apartamento
72164,Sudeste,SP,Ribeirão Preto,False,3.5,213.4,160.05,Chuveiro Elétrico|Geladeira|Ventilador de Teto,Eletrodomésticos,29,Casa
72165,Sudeste,SP,Ribeirão Preto,False,0.3,231.05,173.29,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,21,Comercio
72166,Centro-Oeste,DF,Brasília,False,6.0,94.4,70.8,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,6,Apartamento
72167,Centro-Oeste,DF,Brasília,True,9.6,123.53,92.65,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,9,Casa
72168,Centro-Oeste,DF,Brasília,True,10.1,173.72,130.29,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,8,Casa
72169,Centro-Oeste,DF,Brasília,True,4.4,201.98,151.48,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,6,Comercio
72170,Centro-Oeste,DF,Brasília,False,8.9,146.98,110.23,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,6,Casa
72171,Centro-Oeste,DF,Brasília,False,7.6,174.48,130.86,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,6,Apartamento
72172,Centro-Oeste,DF,Brasília,False,1.8,440.84,330.63,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,21,Apartamento
72173,Centro-Oeste,DF,Brasília,True,1.9,351.36,263.52,Chuveiro Elétrico|Freezer|TV,Eletrodomésticos,23,Casa
72174,Centro-Oeste,DF,Brasília,False,7.9,70.64,52.98,Geladeira|TV|Chuveiro Elétrico,Refrigeração,11,Comercio
72175,Centro-Oeste,DF,Brasília,True,10.4,319.05,239.29,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,24,Casa
72176,Centro-Oeste,DF,Brasília,False,5.5,181.55,136.16,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,14,Casa
72177,Centro-Oeste,DF,Brasília,False,11.8,219.84,164.88,TV|Chuveiro Elétrico|Geladeira,Tecnologia,23,Casa
72178,Centro-Oeste,DF,Brasília,True,0.7,248.83,186.62,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,19,Casa
72179,Centro-Oeste,DF,Brasília,True,7.7,234.1,175.58,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,11,Casa
72180,Centro-Oeste,DF,Brasília,True,8.3,86.93,65.2,Geladeira|TV|Ventilador,Refrigeração,8,Casa
72181,Sudeste,SP,Santo André,False,10.9,58.3,43.72,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,6,Casa
72182,Sudeste,SP,Santo André,False,10.5,118.79,89.09,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,10,Comercio
72183,Sudeste,SP,Ribeirão Preto,True,8.0,279.16,209.37,Chuveiro Elétrico|Bebedouro|Geladeira,Eletrodomésticos,35,Casa
72184,Centro-Oeste,DF,Brasília,True,7.4,217.87,163.4,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,15,Apartamento
72185,Sudeste,ES,Colatina,True,11.7,165.57,124.18,Ventilador|Geladeira|Chuveiro Elétrico,Climatização,13,Casa
72186,Centro-Oeste,MS,Dourados,True,10.0,204.68,153.51,Geladeira|Chuveiro Elétrico|Ferro de Passar,Refrigeração,16,Casa
72187,Sul,SC,Criciúma,True,5.4,284.25,213.19,Chuveiro Elétrico|Ventilador|Geladeira,Eletrodomésticos,16,Casa
72188,Sul,SC,Criciúma,True,5.5,69.97,52.48,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,10,Comercio
72189,Sul,SC,Criciúma,False,5.6,80.6,60.45,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,10,Comercio
72190,Sul,SC,Criciúma,False,10.7,761.01,570.76,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,32,Casa
72191,Sul,SC,Criciúma,True,8.8,140.27,105.2,Chuveiro Elétrico|Geladeira|Notebook,Eletrodomésticos,11,Apartamento
