entrevista,regiao,uf,municipio,uso_horario_pico,horas_alto_consumo,consumo_total_kwh_mes,valor_estimado_conta_reais,produtos_maior_consumo,categoria_maior_consumo,quantidade_equipamentos,tipo_imovel,categoria
71927,Centro-Oeste,MS,Campo Grande,0,3.5,170.98,128.23,Geladeira|Chuveiro Elétrico|Ventilador de Teto,Refrigeração,29,Casa,Bom
71928,Centro-Oeste,MS,Campo Grande,1,4.2,210.58,157.94,Ventilador|Geladeira|TV,Climatização,19,Apartamento,Ruim
71929,Centro-Oeste,MS,Campo Grande,1,5.7,727.0,545.25,Ar-condicionado|Ar-condicionado Split|Ventilador de Teto,Climatização,28,Apartamento,Crítico
71930,Centro-Oeste,MS,Campo Grande,0,0.0,153.47,115.1,Geladeira|Ventilador|TV,Refrigeração,28,Apartamento,Excelente
71931,Centro-Oeste,MS,Campo Grande,0,1.3,210.03,157.52,Ventilador de Teto|Geladeira|Chuveiro Elétrico,Climatização,29,Casa,Excelente
71932,Sul,RS,Porto Alegre,0,8.6,366.62,274.97,Chuveiro Elétrico|Cafeteira Elétrica|Geladeira,Eletrodomésticos,21,Comercio,Mediano
71933,Sul,RS,Porto Alegre,0,4.1,606.91,455.18,Chuveiro Elétrico|Cafeteira Elétrica|Geladeira,Eletrodomésticos,21,Casa,Bom
71934,Sul,RS,Porto Alegre,1,2.5,644.22,483.16,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,21,Casa,Crítico
71935,Sul,RS,Porto Alegre,1,10.0,325.25,243.94,Chuveiro Elétrico|Ventilador de Teto|Cafeteira Elétrica,Eletrodomésticos,18,Casa,Crítico
71936,Sul,RS,Porto Alegre,0,7.3,409.68,307.26,Ventilador de Teto|Cafeteira Elétrica|Ferro de Passar,Climatização,22,Casa,Mediano
71937,Sul,RS,Porto Alegre,1,11.0,735.48,551.61,Forno Elétrico|Chuveiro Elétrico|Ventilador de Teto,Eletrodomésticos,26,Comercio,Crítico
71938,Sul,RS,Porto Alegre,0,6.2,324.93,243.7,Chuveiro Elétrico|Cafeteira Elétrica|Geladeira,Eletrodomésticos,18,Comercio,Bom
71939,Sul,RS,Porto Alegre,0,5.7,360.33,270.25,Chuveiro Elétrico|Ventilador de Teto|Geladeira,Eletrodomésticos,17,Apartamento,Bom
71940,Sul,RS,Porto Alegre,1,1.0,475.94,356.96,Chuveiro Elétrico|Ventilador de Teto|Geladeira,Eletrodomésticos,26,Casa,Ruim
71941,Sul,RS,Porto Alegre,1,6.8,419.55,314.66,Chuveiro Elétrico|Ventilador|Forno Elétrico,Eletrodomésticos,20,Apartamento,Crítico
71943,Norte,PA,Santarém,1,9.2,171.26,128.44,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,17,Casa,Crítico
71944,Norte,PA,Santarém,0,7.9,501.31,375.98,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,29,Apartamento,Mediano
71946,Norte,PA,Santarém,1,5.2,192.33,144.25,Ventilador|TV|Geladeira,Climatização,20,Apartamento,Crítico
71947,Norte,PA,Santarém,0,9.2,423.42,317.56,Ar-condicionado|Ar-condicionado Split|Bebedouro,Climatização,22,Apartamento,Mediano
71948,Norte,PA,Santarém,0,0.2,181.05,135.79,TV|Ventilador|Geladeira,Tecnologia,17,Casa,Excelente
71949,Norte,PA,Santarém,1,9.7,106.98,80.24,Geladeira|Ventilador|TV,Refrigeração,11,Casa,Crítico
71951,Norte,PA,Santarém,0,10.6,97.38,73.04,Geladeira|TV|Ventilador,Refrigeração,18,Comercio,Mediano
71952,Norte,PA,Santarém,0,6.9,99.02,74.26,Geladeira|Ventilador|TV,Refrigeração,18,Comercio,Bom
71953,Norte,PA,Santarém,0,0.8,138.41,103.81,TV|Geladeira|Ventilador,Tecnologia,16,Comercio,Excelente
71954,Norte,PA,Santarém,1,3.7,63.04,47.28,Geladeira|TV|Lâmpada LED,Refrigeração,10,Apartamento,Ruim
71955,Norte,PA,Santarém,0,11.7,396.29,297.22,Ar-condicionado|Ar-condicionado Split|Freezer,Climatização,26,Casa,Mediano
71956,Norte,PA,Santarém,1,4.7,130.32,97.74,Ventilador|Geladeira|TV,Climatização,13,Casa,Ruim
71957,Norte,PA,Santarém,1,2.5,94.83,71.12,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,15,Casa,Ruim
71958,Norte,PA,Santarém,0,10.5,93.06,69.8,Geladeira|Ventilador de Teto|TV,Refrigeração,14,Apartamento,Mediano
71959,Norte,PA,Santarém,1,3.9,421.58,316.18,Ar-condicionado|Ar-condicionado Split|Bebedouro,Climatização,21,Comercio,Ruim
71960,Norte,PA,Santarém,0,4.0,150.58,112.94,Geladeira|Freezer|Ventilador,Refrigeração,20,Comercio,Bom
71961,Norte,PA,Santarém,1,2.5,738.29,553.72,Ar-condicionado|Ar-condicionado Split|Bebedouro,Climatização,33,Casa,Crítico
71962,Norte,PA,Santarém,0,11.9,164.79,123.59,Ventilador|Geladeira|TV,Climatização,20,Comercio,Mediano
71963,Norte,PA,Santarém,1,9.3,498.39,373.79,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,27,Casa,Crítico
71964,Sudeste,MG,Uberlândia,0,3.9,377.72,283.29,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,20,Comercio,Bom
71965,Sudeste,MG,Uberlândia,1,3.8,118.1,88.57,TV|Geladeira|Lâmpada LED,Tecnologia,19,Apartamento,Ruim
71966,Sudeste,MG,Uberlândia,0,6.9,207.96,155.97,Chuveiro Elétrico|TV|Geladeira,Eletrodomésticos,15,Casa,Bom
71967,Sudeste,MG,Uberlândia,0,7.1,139.44,104.58,TV|Geladeira|Lâmpada Incandescente,Tecnologia,12,Casa,Bom
71968,Sudeste,MG,Uberlândia,0,4.0,106.47,79.85,Geladeira|TV|Ventilador,Refrigeração,13,Casa,Excelente
71969,Centro-Oeste,MS,Dourados,1,0.8,190.86,143.15,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,18,Casa,Ruim
71970,Sudeste,SP,Campinas,1,1.7,194.55,145.91,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,22,Casa,Ruim
71971,Sudeste,SP,Campinas,1,10.7,247.11,185.33,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,18,Casa,Crítico
71972,Sudeste,SP,Itanhaém,1,3.1,146.52,109.89,Chuveiro Elétrico|Geladeira|Micro-ondas,Eletrodomésticos,8,Apartamento,Ruim
71973,Centro-Oeste,MS,Dourados,0,5.0,200.99,150.74,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,17,Apartamento,Bom
71974,Centro-Oeste,MS,Dourados,1,8.0,331.82,248.86,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,18,Casa,Crítico
71975,Sudeste,SP,Campinas,0,7.0,154.24,115.68,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,17,Comercio,Bom
71978,Sudeste,SP,Campinas,1,8.2,304.07,228.05,Chuveiro Elétrico|TV|Geladeira,Eletrodomésticos,24,Apartamento,Crítico
71979,Sudeste,SP,Campinas,0,11.6,261.21,195.91,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,21,Casa,Mediano
71980,Sudeste,SP,Campinas,1,2.1,313.85,235.39,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,29,Casa,Ruim
71981,Sudeste,SP,Campinas,0,6.5,291.03,218.27,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,22,Apartamento,Mediano
71982,Sudeste,SP,Campinas,0,1.8,277.33,208.0,Secador de Cabelo|Chuveiro Elétrico|Geladeira,Eletrodomésticos,19,Comercio,Excelente
71984,Sudeste,SP,Campinas,1,10.3,177.07,132.8,Geladeira|TV|Freezer,Refrigeração,22,Casa,Crítico
71985,Sudeste,SP,Campinas,0,8.8,267.16,200.37,TV|Chuveiro Elétrico|Geladeira,Tecnologia,21,Apartamento,Mediano
71993,Sul,RS,Porto Alegre,1,2.1,861.22,645.92,Chuveiro Elétrico|Ventilador de Teto|Computador Desktop,Eletrodomésticos,19,Casa,Crítico
71994,Sul,RS,Porto Alegre,1,3.1,673.02,504.76,Chuveiro Elétrico|Ventilador de Teto|Secador de Cabelo,Eletrodomésticos,20,Comercio,Ruim
71995,Sul,RS,Porto Alegre,1,8.4,393.67,295.25,Cafeteira Elétrica|Chuveiro Elétrico|Secador de Cabelo,Eletrodomésticos,22,Apartamento,Crítico
71996,Sul,RS,Porto Alegre,1,8.5,496.16,372.12,Chuveiro Elétrico|Ventilador de Teto|TV,Eletrodomésticos,17,Comercio,Crítico
71997,Sul,RS,Porto Alegre,0,6.6,627.55,470.66,Cafeteira Elétrica|Secador de Cabelo|Chuveiro Elétrico,Eletrodomésticos,17,Casa,Mediano
71998,Sul,RS,Porto Alegre,1,6.2,953.9,715.42,Chuveiro Elétrico|Ventilador|Computador Desktop,Eletrodomésticos,21,Casa,Crítico
71999,Sul,RS,Porto Alegre,1,3.3,552.81,414.61,Chuveiro Elétrico|Ventilador de Teto|Ferro de Passar,Eletrodomésticos,20,Apartamento,Crítico
72000,Sul,RS,Porto Alegre,0,5.5,258.38,193.78,Ventilador de Teto|Geladeira|Chuveiro Elétrico,Climatização,14,Casa,Bom
72001,Sul,RS,Porto Alegre,1,1.3,698.72,524.04,Chuveiro Elétrico|Forno Elétrico|Cafeteira Elétrica,Eletrodomésticos,17,Apartamento,Crítico
72002,Sul,RS,Porto Alegre,1,10.5,934.06,700.54,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,27,Apartamento,Crítico
72003,Centro-Oeste,MS,Dourados,0,10.7,199.72,149.79,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,22,Apartamento,Mediano
72004,Sul,RS,Porto Alegre,0,3.1,393.35,295.01,Secador de Cabelo|Chuveiro Elétrico|Lâmpada Incandescente,Eletrodomésticos,16,Casa,Bom
72005,Centro-Oeste,MS,Dourados,1,3.8,246.09,184.57,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,17,Casa,Ruim
72006,Sul,RS,Porto Alegre,1,10.2,525.53,394.15,Chuveiro Elétrico|Cafeteira Elétrica|TV,Eletrodomésticos,16,Casa,Crítico
72007,Sul,RS,Porto Alegre,1,1.3,206.82,155.12,Chuveiro Elétrico|Ventilador de Teto|Geladeira,Eletrodomésticos,15,Apartamento,Ruim
72008,Sul,RS,Porto Alegre,1,2.0,236.05,177.04,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,14,Apartamento,Ruim
72009,Sul,RS,Porto Alegre,0,5.5,292.42,219.32,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,15,Casa,Bom
72010,Centro-Oeste,MS,Dourados,1,7.6,320.84,240.63,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,20,Comercio,Crítico
72011,Centro-Oeste,MS,Dourados,0,11.4,399.44,299.58,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,15,Apartamento,Mediano
72012,Sul,RS,Porto Alegre,1,3.6,258.42,193.82,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,16,Apartamento,Ruim
72013,Sul,RS,Porto Alegre,0,6.2,250.53,187.9,Lâmpada Incandescente|Chuveiro Elétrico|Geladeira,Iluminação,14,Apartamento,Bom
72014,Sul,RS,Porto Alegre,0,3.0,616.89,462.67,Chuveiro Elétrico|Lâmpada Incandescente|Secador de Cabelo,Eletrodomésticos,15,Casa,Bom
72015,Sul,RS,Porto Alegre,0,9.2,293.04,219.78,Chuveiro Elétrico|Ventilador|Geladeira,Eletrodomésticos,16,Comercio,Bom
72016,Sul,RS,Porto Alegre,1,6.4,223.52,167.64,Lâmpada Incandescente|Geladeira|Chuveiro Elétrico,Iluminação,12,Apartamento,Crítico
72017,Centro-Oeste,MS,Dourados,1,9.5,357.08,267.81,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,19,Casa,Crítico
72018,Centro-Oeste,MS,Dourados,1,3.0,222.93,167.2,Chuveiro Elétrico|Ferro de Passar|Geladeira,Eletrodomésticos,21,Comercio,Ruim
72019,Sul,RS,Porto Alegre,0,3.1,450.61,337.96,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,15,Apartamento,Bom
72020,Centro-Oeste,MS,Dourados,1,6.3,336.08,252.06,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,18,Casa,Crítico
72021,Sul,RS,Porto Alegre,0,3.5,201.47,151.1,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,11,Comercio,Excelente
72022,Sul,RS,Porto Alegre,1,1.8,289.38,217.04,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,14,Comercio,Mediano
72023,Centro-Oeste,MS,Dourados,0,4.5,252.2,189.15,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,18,Apartamento,Bom
72024,Centro-Oeste,MS,Dourados,0,12.0,397.77,298.33,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,16,Casa,Mediano
72025,Sudeste,SP,Campinas,0,9.9,186.19,139.64,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,14,Casa,Mediano
72026,Sudeste,SP,Campinas,0,6.7,160.64,120.48,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,13,Casa,Bom
72027,Sudeste,SP,Campinas,0,8.3,191.64,143.73,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,12,Apartamento,Bom
72028,Sudeste,SP,Campinas,0,1.9,95.48,71.61,Geladeira|Chuveiro Elétrico|Notebook,Refrigeração,14,Casa,Excelente
72029,Sudeste,SP,Campinas,1,1.6,300.02,225.02,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,26,Apartamento,Ruim
72030,Sudeste,SP,Campinas,1,0.9,200.0,150.0,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,16,Comercio,Mediano
72031,Sudeste,SP,Campinas,0,10.1,108.66,81.5,Geladeira|Chuveiro Elétrico|TV,Refrigeração,19,Apartamento,Mediano
72032,Sudeste,SP,Campinas,0,4.4,198.59,148.94,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,14,Casa,Bom
72033,Sudeste,SP,Campinas,1,8.9,276.77,207.58,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,28,Apartamento,Crítico
72034,Sudeste,SP,Campinas,1,2.2,190.34,142.76,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,14,Casa,Ruim
72035,Sudeste,SP,Campinas,1,8.9,189.04,141.78,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,11,Casa,Crítico
72036,Sul,RS,Porto Alegre,1,2.0,204.19,153.14,Lâmpada Incandescente|Geladeira|Ventilador,Iluminação,12,Casa,Ruim
72037,Sul,RS,Porto Alegre,1,3.6,379.67,284.75,Liquidificador|Chuveiro Elétrico|Lâmpada Incandescente,Eletrodomésticos,13,Casa,Ruim
72038,Centro-Oeste,MS,Dourados,1,5.0,228.05,171.04,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,15,Casa,Ruim
72039,Sudeste,SP,Campinas,0,8.7,117.99,88.49,Geladeira|Chuveiro Elétrico|TV,Refrigeração,14,Casa,Bom
72040,Sudeste,SP,Campinas,0,0.8,399.55,299.66,Chuveiro Elétrico|Ferro de Passar|TV,Eletrodomésticos,26,Casa,Bom
72041,Sul,RS,Porto Alegre,0,11.4,162.44,121.83,TV|Geladeira|Ventilador de Teto,Tecnologia,22,Casa,Mediano
72043,Sul,RS,Porto Alegre,0,9.1,206.57,154.93,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,19,Apartamento,Mediano
72044,Sul,RS,Porto Alegre,0,8.2,196.31,147.23,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,29,Casa,Mediano
72045,Sul,RS,Porto Alegre,0,5.8,526.37,394.78,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,27,Apartamento,Mediano
72046,Sul,RS,Porto Alegre,0,1.6,1020.31,765.23,Ar-condicionado|Ar-condicionado Split|Fogão Elétrico,Climatização,30,Comercio,Bom
72047,Sul,RS,Porto Alegre,0,5.5,451.94,338.96,Chuveiro Elétrico|Ventilador|TV,Eletrodomésticos,29,Apartamento,Mediano
72048,Sul,RS,Porto Alegre,0,10.3,384.16,288.12,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,28,Casa,Mediano
72049,Sul,RS,Porto Alegre,0,9.6,137.59,103.19,Geladeira|TV|Chuveiro Elétrico,Refrigeração,12,Apartamento,Mediano
72050,Sul,RS,Porto Alegre,0,5.7,405.64,304.23,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,46,Casa,Mediano
72051,Sul,RS,Porto Alegre,1,10.1,349.39,262.04,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,13,Casa,Crítico
72052,Sul,RS,Porto Alegre,0,3.6,1492.26,1119.2,Ar-condicionado|Ar-condicionado Split|TV,Climatização,52,Apartamento,Ruim
72053,Centro-Oeste,MS,Dourados,1,7.1,236.9,177.68,Chuveiro Elétrico|Ferro de Passar|Geladeira,Eletrodomésticos,19,Casa,Crítico
72054,Sul,RS,Porto Alegre,1,4.4,154.7,116.02,TV|Geladeira|Chuveiro Elétrico,Tecnologia,19,Apartamento,Ruim
72055,Sudeste,MG,Uberlândia,1,6.6,165.75,124.31,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,15,Comercio,Ruim
72056,Sudeste,MG,Uberlândia,0,10.5,452.55,339.41,Chuveiro Elétrico|TV|Geladeira,Eletrodomésticos,14,Casa,Mediano
72057,Sudeste,MG,Uberlândia,1,2.7,532.0,399.0,Chuveiro Elétrico|TV|Bebedouro,Eletrodomésticos,33,Comercio,Ruim
72058,Sudeste,MG,Uberlândia,0,10.7,324.04,243.03,Bebedouro|Geladeira|Ventilador,Refrigeração,48,Comercio,Mediano
72061,Sul,SC,Florianópolis,1,2.9,138.09,103.57,Chuveiro Elétrico|Geladeira|Forno Elétrico,Eletrodomésticos,15,Comercio,Ruim
72062,Sul,SC,Florianópolis,1,1.3,173.07,129.8,Chuveiro Elétrico|Geladeira|Fogão Elétrico,Eletrodomésticos,18,Comercio,Mediano
72063,Sul,SC,Florianópolis,0,2.1,289.51,217.13,Chuveiro Elétrico|Geladeira|Secador de Cabelo,Eletrodomésticos,19,Comercio,Excelente
72064,Sul,SC,Florianópolis,0,3.6,140.21,105.16,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,11,Comercio,Excelente
72065,Sul,SC,Florianópolis,0,0.1,307.24,230.43,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,17,Casa,Excelente
72066,Sul,SC,Florianópolis,0,9.1,106.19,79.64,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,13,Casa,Bom
72067,Sul,SC,Florianópolis,1,11.2,157.29,117.97,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,14,Apartamento,Crítico
72068,Sul,SC,Florianópolis,0,0.6,222.4,166.8,Chuveiro Elétrico|Computador Desktop|Geladeira,Eletrodomésticos,23,Casa,Excelente
72069,Sul,SC,Florianópolis,1,9.8,125.49,94.12,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,20,Comercio,Crítico
72070,Sul,SC,Florianópolis,1,3.4,126.84,95.13,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,13,Casa,Ruim
72071,Centro-Oeste,MS,Dourados,1,4.3,241.64,181.23,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,14,Casa,Ruim
72076,Centro-Oeste,MS,Campo Grande,1,4.1,307.7,230.77,Chuveiro Elétrico|Computador Desktop|Ferro de Passar,Eletrodomésticos,21,Apartamento,Crítico
72077,Centro-Oeste,MS,Campo Grande,1,11.3,704.39,528.29,Lava-louças|Geladeira|TV,Eletrodomésticos,14,Casa,Crítico
72079,Centro-Oeste,MS,Campo Grande,1,11.9,104.55,78.41,TV|Chuveiro Elétrico|Secador de Cabelo,Tecnologia,9,Comercio,Crítico
72080,Centro-Oeste,MS,Campo Grande,0,2.2,106.14,79.6,Geladeira|Chuveiro Elétrico|TV,Refrigeração,11,Casa,Excelente
72081,Centro-Oeste,MS,Campo Grande,0,11.0,57.5,43.12,Geladeira|Chuveiro Elétrico|Liquidificador,Refrigeração,10,Apartamento,Mediano
72082,Centro-Oeste,MS,Campo Grande,0,0.0,162.62,121.96,Geladeira|Freezer|TV,Refrigeração,15,Casa,Excelente
72084,Centro-Oeste,MS,Campo Grande,1,2.9,82.59,61.94,Geladeira|Chuveiro Elétrico|TV,Refrigeração,11,Comercio,Mediano
72085,Centro-Oeste,MS,Campo Grande,0,10.8,253.58,190.18,Fogão Elétrico|Geladeira|TV,Eletrodomésticos,12,Casa,Mediano
72086,Centro-Oeste,MS,Campo Grande,1,7.5,86.17,64.63,Geladeira|TV|Micro-ondas,Refrigeração,10,Comercio,Ruim
72087,Centro-Oeste,MS,Campo Grande,1,9.6,117.22,87.92,Geladeira|Freezer|Chuveiro Elétrico,Refrigeração,11,Apartamento,Crítico
72088,Centro-Oeste,MS,Campo Grande,1,0.3,8.6,6.45,Chuveiro Elétrico|Lâmpada Incandescente|N/A,Eletrodomésticos,3,Casa,Mediano
72089,Centro-Oeste,MS,Campo Grande,1,7.8,122.99,92.24,Chuveiro Elétrico|TV|Ventilador,Eletrodomésticos,9,Comercio,Ruim
72090,Centro-Oeste,MS,Campo Grande,1,7.3,144.7,108.52,TV|Geladeira|Chuveiro Elétrico,Tecnologia,29,Apartamento,Crítico
72091,Centro-Oeste,MS,Campo Grande,0,7.1,25.96,19.47,TV|Lava-louças|Lâmpada Fluorescente,Tecnologia,9,Apartamento,Bom
72092,Centro-Oeste,MS,Campo Grande,1,6.9,177.2,132.9,Fogão Elétrico|Chuveiro Elétrico|Lâmpada Fluorescente,Eletrodomésticos,13,Apartamento,Crítico
72093,Centro-Oeste,MS,Campo Grande,1,11.1,88.79,66.59,Geladeira|Computador Desktop|Chuveiro Elétrico,Refrigeração,15,Casa,Crítico
72094,Centro-Oeste,MS,Campo Grande,1,10.9,16.3,12.23,Fogão Elétrico|Chuveiro Elétrico|Lâmpada LED,Eletrodomésticos,9,Comercio,Crítico
72095,Centro-Oeste,MS,Campo Grande,1,5.5,108.27,81.2,Geladeira|Freezer|TV,Refrigeração,8,Apartamento,Ruim
72096,Centro-Oeste,MS,Campo Grande,0,5.6,53.25,39.94,Geladeira|Chuveiro Elétrico|TV,Refrigeração,6,Apartamento,Excelente
72097,Centro-Oeste,MS,Campo Grande,0,8.2,51.35,38.51,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,6,Casa,Bom
72098,Centro-Oeste,MS,Campo Grande,0,1.8,123.52,92.64,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,12,Casa,Excelente
72099,Centro-Oeste,MS,Campo Grande,1,6.8,196.4,147.3,Bebedouro|Geladeira|Freezer,Refrigeração,21,Casa,Crítico
72100,Sudeste,SP,Campinas,0,7.7,229.74,172.3,Air Fryer|Geladeira|Chuveiro Elétrico,Eletrodomésticos,19,Casa,Bom
72101,Sudeste,SP,Campinas,0,7.4,272.94,204.7,Chuveiro Elétrico|TV|Geladeira,Eletrodomésticos,18,Casa,Bom
72102,Sudeste,SP,Campinas,1,1.6,191.0,143.25,Air Fryer|Chuveiro Elétrico|Geladeira,Eletrodomésticos,17,Apartamento,Ruim
72103,Centro-Oeste,MS,Dourados,1,10.6,415.57,311.68,Chuveiro Elétrico|Ar-condicionado|Ar-condicionado Split,Eletrodomésticos,26,Casa,Crítico
72104,Centro-Oeste,MS,Dourados,1,4.0,147.55,110.66,Geladeira|Chuveiro Elétrico|Ferro de Passar,Refrigeração,18,Apartamento,Ruim
72105,Centro-Oeste,MS,Dourados,0,3.7,278.16,208.62,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,14,Casa,Bom
72106,Centro-Oeste,MS,Dourados,1,6.2,236.9,177.68,Chuveiro Elétrico|Ferro de Passar|Geladeira,Eletrodomésticos,18,Casa,Crítico
72107,Centro-Oeste,MS,Dourados,0,11.8,155.31,116.48,Geladeira|Ferro de Passar|Chuveiro Elétrico,Refrigeração,18,Casa,Mediano
72108,Sul,RS,Porto Alegre,1,0.5,274.43,205.82,Chuveiro Elétrico|Lâmpada Incandescente|Geladeira,Eletrodomésticos,13,Apartamento,Ruim
72109,Sul,RS,Porto Alegre,0,4.0,638.6,478.95,Chuveiro Elétrico|Secador de Cabelo|Lâmpada Incandescente,Eletrodomésticos,15,Casa,Bom
72110,Sul,RS,Porto Alegre,0,3.6,193.11,144.83,Lâmpada Incandescente|Geladeira|TV,Iluminação,12,Comercio,Excelente
72111,Sul,RS,Porto Alegre,1,0.1,343.14,257.36,Chuveiro Elétrico|Lâmpada Incandescente|Ventilador,Eletrodomésticos,15,Casa,Mediano
72112,Centro-Oeste,DF,Brasília,1,1.8,76.55,57.41,Geladeira|Chuveiro Elétrico|Lâmpada Incandescente,Refrigeração,6,Casa,Mediano
72113,Centro-Oeste,DF,Brasília,1,0.7,75.99,56.99,Geladeira|Chuveiro Elétrico|Lâmpada LED,Refrigeração,7,Apartamento,Mediano
72115,Centro-Oeste,DF,Brasília,1,0.6,74.3,55.72,Geladeira|Chuveiro Elétrico|Lâmpada LED,Refrigeração,6,Apartamento,Mediano
72117,Centro-Oeste,DF,Brasília,0,4.4,33.25,24.94,Chuveiro Elétrico|Micro-ondas|Lâmpada Fluorescente,Eletrodomésticos,6,Apartamento,Excelente
72118,Centro-Oeste,DF,Brasília,0,6.8,62.26,46.7,Chuveiro Elétrico|Micro-ondas|Lâmpada LED,Eletrodomésticos,6,Apartamento,Bom
72119,Sul,RS,Porto Alegre,1,8.2,333.81,250.36,Chuveiro Elétrico|Geladeira|Lâmpada Incandescente,Eletrodomésticos,14,Casa,Crítico
72120,Sudeste,SP,Campinas,0,3.8,236.34,177.26,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,16,Apartamento,Bom
72121,Centro-Oeste,MS,Dourados,1,4.8,552.08,414.06,Chuveiro Elétrico|Ar-condicionado|Ar-condicionado Split,Eletrodomésticos,15,Casa,Crítico
72122,Centro-Oeste,MS,Dourados,0,7.4,161.59,121.19,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,16,Casa,Bom
72123,Centro-Oeste,MS,Dourados,0,9.2,192.35,144.26,Chuveiro Elétrico|Geladeira|Ventilador,Eletrodomésticos,20,Casa,Mediano
72124,Centro-Oeste,MS,Dourados,1,5.9,341.2,255.9,Chuveiro Elétrico|Ar-condicionado|Ar-condicionado Split,Eletrodomésticos,19,Comercio,Ruim
72125,Centro-Oeste,MS,Dourados,1,4.3,300.51,225.38,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,20,Apartamento,Crítico
72127,Centro-Oeste,MS,Campo Grande,1,7.1,155.74,116.8,Geladeira|Freezer|Chuveiro Elétrico,Refrigeração,18,Casa,Crítico
72128,Centro-Oeste,MS,Campo Grande,0,2.4,94.23,70.67,Geladeira|Ventilador|TV,Refrigeração,12,Comercio,Excelente
72129,Centro-Oeste,MS,Campo Grande,0,6.8,383.54,287.66,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,20,Apartamento,Mediano
